Time,0x180600fd_0b0,0x180601fd_0_1,0x180601fd_2_3,0x180603fd_0_1,0x180603fd_2_3,0x180605fd_0_3,0x180605fd_4_7,0x180606fd_0_3,0x180609fd_0_3
11-29-2022_15.03.46,0,9303,1562,1495,100,524,0,0,0
11-29-2022_15.03.46,0,7311,1563,1495,100,11,0,0,0
11-29-2022_15.03.47,0,5941,1560,1495,100,3827,0,0,0
11-29-2022_15.03.47,0,2455,1549,1495,100,2557,0,0,0
11-29-2022_15.03.47,0,961,1535,1495,100,2562,0,0,2305
11-29-2022_15.03.47,0,59642,1523,1495,100,525,0,0,2305
11-29-2022_15.03.47,0,32996,1472,1495,100,2818,0,0,2305
11-29-2022_15.03.47,0,28514,1343,1295,100,3317,0,0,2305
11-29-2022_15.03.47,0,25401,1238,1295,100,268,0,0,2305
11-29-2022_15.03.47,0,29012,1144,1196,100,3327,0,0,0
11-29-2022_15.03.47,0,41712,1093,1196,100,1289,0,0,0
11-29-2022_15.03.47,0,48809,1079,1196,100,2554,0,0,0
11-29-2022_15.03.48,0,49805,1090,1295,100,2808,0,0,0
11-29-2022_15.03.48,0,46568,1091,1295,100,2295,0,0,0
11-29-2022_15.03.48,0,50054,1078,1295,100,2813,0,0,2306
11-29-2022_15.03.48,0,50303,1079,1295,100,2808,0,0,2306
11-29-2022_15.03.48,0,47938,1084,1295,100,2554,0,0,2306
11-29-2022_15.03.48,0,47439,1083,1295,100,2300,0,0,2306
11-29-2022_15.03.48,0,45323,1092,1295,100,2046,0,0,0
11-29-2022_15.03.48,0,41214,1096,1295,100,1284,0,0,0
11-29-2022_15.03.48,0,43829,1090,1295,100,1792,0,0,0
11-29-2022_15.03.49,0,42957,1095,1295,100,1543,0,0,0
11-29-2022_15.03.49,0,43455,1093,1295,100,1787,0,0,0
11-29-2022_15.03.49,0,44202,1092,1295,100,1797,0,0,2307
11-29-2022_15.03.49,0,43953,1093,1295,100,1792,0,0,2307
11-29-2022_15.03.49,0,43829,1093,1295,100,1787,0,0,2307
11-29-2022_15.03.49,0,43455,1094,1295,100,1787,0,0,2307
11-29-2022_15.03.49,0,43331,1096,1295,100,1787,0,0,2307
11-29-2022_15.03.49,0,43331,1095,1295,100,1787,0,0,0
11-29-2022_15.03.49,0,44078,1093,1295,100,1792,0,0,0
11-29-2022_15.03.49,0,44451,1091,1295,100,1792,0,0,0
11-29-2022_15.03.50,0,43953,1093,1295,100,1792,0,0,0
11-29-2022_15.03.50,0,43704,1094,1295,100,1792,0,0,0
11-29-2022_15.03.50,0,44078,1092,1295,100,1792,0,0,2308
11-29-2022_15.03.50,0,44327,1091,1295,100,1797,0,0,2308
11-29-2022_15.03.50,0,44327,1091,1295,100,1792,0,0,2308
11-29-2022_15.03.50,0,44576,1090,1295,100,1792,0,0,2308
11-29-2022_15.03.50,0,47066,1093,1295,100,2300,0,0,2308
11-29-2022_15.03.50,0,48809,1110,1295,100,2808,0,0,0
11-29-2022_15.03.50,0,56653,1108,1295,100,262,0,0,0
11-29-2022_15.03.50,0,62007,1139,1295,100,1532,0,0,0
11-29-2022_15.03.51,0,58770,1162,1295,100,1029,0,0,0
11-29-2022_15.03.51,0,60638,1175,1295,100,1288,0,0,0
11-29-2022_15.03.51,0,58521,1196,1395,100,1278,0,0,2310
11-29-2022_15.03.51,0,55408,1221,1395,100,1024,0,0,2310
11-29-2022_15.03.51,0,54661,1231,1395,100,780,0,0,2310
11-29-2022_15.03.51,0,54910,1235,1395,100,1024,0,0,2310
11-29-2022_15.03.51,0,54537,1241,1395,100,780,0,0,0
11-29-2022_15.03.51,0,54910,1243,1395,100,1024,0,0,0
11-29-2022_15.03.51,0,54786,1246,1395,100,1029,0,0,0
11-29-2022_15.03.52,0,54412,1249,1395,100,780,0,0,0
11-29-2022_15.03.52,0,52918,1254,1395,100,765,0,0,0
11-29-2022_15.03.52,0,49307,1261,1395,100,3,0,0,2550
11-29-2022_15.03.52,0,55159,1248,1395,100,1029,0,0,2550
11-29-2022_15.03.52,0,54288,1254,1395,100,780,0,0,2550
11-29-2022_15.03.52,0,53790,1253,1395,100,775,0,0,2550
11-29-2022_15.03.52,0,54163,1253,1395,100,780,0,0,2550
11-29-2022_15.03.52,0,54661,1252,1395,100,1024,0,0,0
11-29-2022_15.03.52,0,54786,1253,1395,100,1024,0,0,0
11-29-2022_15.03.52,0,51050,1269,1395,100,262,0,0,0
11-29-2022_15.03.53,0,49930,1271,1395,100,257,0,0,0
11-29-2022_15.03.53,0,52295,1269,1395,100,765,0,0,0
11-29-2022_15.03.53,0,58895,1253,1395,100,2309,0,0,2552
11-29-2022_15.03.53,0,61136,1259,1395,100,2055,0,0,2552
11-29-2022_15.03.53,0,60389,1260,1395,100,2050,0,0,2552
11-29-2022_15.03.53,0,60389,1261,1395,100,2050,0,0,2552
11-29-2022_15.03.53,0,60264,1262,1395,100,2055,0,0,0
11-29-2022_15.03.53,0,61758,1262,1395,100,2558,0,0,0
11-29-2022_15.03.53,0,64871,1270,1395,100,3071,0,0,0
11-29-2022_15.03.54,0,712,1281,1395,100,3325,0,0,0
11-29-2022_15.03.54,0,2081,1294,1395,100,3584,0,0,0
11-29-2022_15.03.54,0,1708,1303,1395,100,3584,0,0,2554
11-29-2022_15.03.54,0,64996,1324,1395,100,3574,0,0,2554
11-29-2022_15.03.54,0,64622,1330,1395,100,3574,0,0,2554
11-29-2022_15.03.54,0,587,1331,1395,100,3828,0,0,2554
11-29-2022_15.03.54,0,1957,1332,1395,100,12,0,0,0
11-29-2022_15.03.54,0,1957,1336,1395,100,256,0,0,0
11-29-2022_15.03.54,0,1583,1338,1395,100,7,0,0,0
11-29-2022_15.03.55,0,961,1341,1395,100,2,0,0,0
11-29-2022_15.03.55,0,65120,1344,1395,100,3833,0,0,0
11-29-2022_15.03.55,0,64498,1346,1395,100,3828,0,0,2556
11-29-2022_15.03.55,0,1957,1348,1395,100,256,0,0,2556
11-29-2022_15.03.55,0,4074,1359,1395,100,779,0,0,2556
11-29-2022_15.03.55,0,3202,1376,1395,100,774,0,0,2556
11-29-2022_15.03.55,0,3949,1382,1395,100,1028,0,0,0
11-29-2022_15.03.55,0,5568,1394,1395,100,1536,0,0,0
11-29-2022_15.03.56,0,587,1403,1395,100,520,0,0,0
11-29-2022_15.03.56,0,64622,1397,1395,100,12,0,0,0
11-29-2022_15.03.56,0,60887,1395,1395,100,12,0,0,2558
11-29-2022_15.03.56,0,49058,1336,1395,100,3326,0,0,2558
11-29-2022_15.03.56,0,19798,1261,1295,100,2809,0,0,2558
11-29-2022_15.03.56,0,24405,1136,1295,100,3073,0,0,2558
11-29-2022_15.03.56,0,16934,1036,1196,100,3073,0,0,0
11-29-2022_15.03.56,0,23035,934,1196,100,1534,0,0,0
11-29-2022_15.03.56,0,32125,890,1196,100,2560,0,0,0
11-29-2022_15.03.57,0,30506,895,1196,100,3576,0,0,0
11-29-2022_15.03.57,0,29261,894,1196,100,3322,0,0,0
11-29-2022_15.03.57,0,25027,888,1196,100,3073,0,0,2559
11-29-2022_15.03.57,0,28389,867,1196,100,3073,0,0,2559
11-29-2022_15.03.57,0,27144,864,1196,100,3073,0,0,2559
11-29-2022_15.03.57,0,27891,858,1196,100,2819,0,0,2559
11-29-2022_15.03.57,0,26148,863,1196,100,3063,0,0,0
11-29-2022_15.03.57,0,24778,859,1196,100,2809,0,0,0
11-29-2022_15.03.57,0,29385,844,1196,100,2560,0,0,0
11-29-2022_15.03.58,0,34490,837,1196,100,3322,0,0,0
11-29-2022_15.03.58,0,33121,841,1196,100,3581,0,0,0
11-29-2022_15.03.58,0,32996,840,1196,100,3581,0,0,2559
11-29-2022_15.03.58,0,37105,833,1196,100,3830,0,0,2559
11-29-2022_15.03.58,0,36482,835,1295,100,3840,0,0,2559
11-29-2022_15.03.58,0,34241,843,1295,100,3835,0,0,2559
11-29-2022_15.03.58,0,34988,841,1295,100,3825,0,0,0
11-29-2022_15.03.58,0,35860,839,1295,100,3830,0,0,0
11-29-2022_15.03.58,0,36607,842,1295,100,3835,0,0,0
11-29-2022_15.03.59,0,46194,845,1295,100,14,0,0,0
11-29-2022_15.03.59,0,46194,868,1295,100,1284,0,0,0
11-29-2022_15.03.59,0,42210,890,1295,100,766,0,0,2560
11-29-2022_15.03.59,0,45945,900,1295,100,766,0,0,2560
11-29-2022_15.03.59,0,46941,921,1295,100,1035,0,0,2560
11-29-2022_15.03.59,0,47066,942,1295,100,1284,0,0,2560
11-29-2022_15.03.59,0,48685,961,1295,100,1533,0,0,2560
11-29-2022_15.03.59,0,50926,988,1295,100,1797,0,0,0
11-29-2022_15.03.59,0,51424,1016,1295,100,2295,0,0,0
11-29-2022_15.03.59,0,49930,1038,1295,100,2300,0,0,0
11-29-2022_15.04.00,0,52544,1047,1295,100,2305,0,0,0
11-29-2022_15.04.00,0,52544,1062,1295,100,3062,0,0,0
11-29-2022_15.04.00,0,52420,1072,1295,100,2818,0,0,2561
11-29-2022_15.04.00,0,53042,1078,1295,100,3067,0,0,2561
11-29-2022_15.04.00,0,52793,1084,1295,100,3316,0,0,2561
11-29-2022_15.04.00,0,51797,1092,1295,100,3316,0,0,2561
11-29-2022_15.04.00,0,50926,1097,1295,100,3067,0,0,2561
11-29-2022_15.04.00,0,51050,1100,1295,100,3062,0,0,0
11-29-2022_15.04.00,0,50926,1102,1295,100,3067,0,0,0
11-29-2022_15.04.00,0,51797,1102,1295,100,3067,0,0,0
11-29-2022_15.04.01,0,51673,1103,1295,100,3316,0,0,0
11-29-2022_15.04.01,0,52295,1103,1295,100,3072,0,0,0
11-29-2022_15.04.01,0,52046,1105,1295,100,3316,0,0,2562
11-29-2022_15.04.01,0,51673,1107,1295,100,3316,0,0,2562
11-29-2022_15.04.01,0,51548,1107,1295,100,3316,0,0,2562
11-29-2022_15.04.01,0,51548,1108,1295,100,3316,0,0,2562
11-29-2022_15.04.01,0,51673,1108,1295,100,3316,0,0,2562
11-29-2022_15.04.01,0,51299,1110,1295,100,3316,0,0,0
11-29-2022_15.04.01,0,51299,1110,1295,100,3316,0,0,0
11-29-2022_15.04.01,0,51175,1111,1295,100,3316,0,0,0
11-29-2022_15.04.02,0,50801,1113,1295,100,3316,0,0,0
11-29-2022_15.04.02,0,50677,1114,1295,100,3072,0,0,0
11-29-2022_15.04.02,0,47066,1122,1295,100,3067,0,0,2564
11-29-2022_15.04.02,0,45323,1124,1295,100,2310,0,0,2564
11-29-2022_15.04.02,0,45821,1122,1295,100,2300,0,0,2564
11-29-2022_15.04.02,0,52171,1107,1295,100,2310,0,0,2564
11-29-2022_15.04.02,0,50926,1114,1295,100,3321,0,0,2564
11-29-2022_15.04.02,0,50179,1113,1295,100,3067,0,0,0
11-29-2022_15.04.02,0,51050,1112,1295,100,3062,0,0,0
11-29-2022_15.04.02,0,49556,1115,1295,100,3067,0,0,0
11-29-2022_15.04.03,0,47190,1120,1295,100,2813,0,0,0
11-29-2022_15.04.03,0,45945,1121,1295,100,2310,0,0,0
11-29-2022_15.04.03,0,45572,1122,1295,100,2305,0,0,2565
11-29-2022_15.04.03,0,45198,1123,1295,100,2300,0,0,2565
11-29-2022_15.04.03,0,44700,1124,1295,100,2295,0,0,2565
11-29-2022_15.04.03,0,44700,1123,1295,100,2295,0,0,2565
11-29-2022_15.04.03,0,44327,1125,1295,100,2051,0,0,2565
11-29-2022_15.04.03,0,44202,1124,1295,100,2051,0,0,0
11-29-2022_15.04.03,0,44825,1121,1295,100,2051,0,0,0
11-29-2022_15.04.03,0,43704,1118,1295,100,2295,0,0,0
11-29-2022_15.04.04,0,32249,1100,1295,100,2041,0,0,0
11-29-2022_15.04.04,0,33121,1032,1295,100,3581,0,0,0
11-29-2022_15.04.04,0,29759,973,1295,100,3581,0,0,2805
11-29-2022_15.04.04,0,30630,925,1196,100,3317,0,0,2805
11-29-2022_15.04.04,0,33868,903,1196,100,3571,0,0,2805
11-29-2022_15.04.04,0,35860,894,1295,100,3835,0,0,2805
11-29-2022_15.04.04,0,32249,891,1295,100,3840,0,0,2805
11-29-2022_15.04.04,0,31626,879,1295,100,3571,0,0,0
11-29-2022_15.04.04,0,31626,874,1196,100,3571,0,0,0
11-29-2022_15.04.04,0,32872,865,1196,100,3571,0,0,0
11-29-2022_15.04.05,0,33245,860,1196,100,3576,0,0,0
11-29-2022_15.04.05,0,33121,857,1196,100,3576,0,0,0
11-29-2022_15.04.05,0,33619,854,1196,100,3576,0,0,2805
11-29-2022_15.04.05,0,34739,850,1196,100,3581,0,0,2805
11-29-2022_15.04.05,0,34490,849,1196,100,3825,0,0,2805
11-29-2022_15.04.05,0,33494,851,1196,100,3825,0,0,2805
11-29-2022_15.04.05,0,33370,850,1196,100,3576,0,0,2805
11-29-2022_15.04.05,0,34739,845,1196,100,3581,0,0,0
11-29-2022_15.04.05,0,34366,846,1295,100,3581,0,0,0
11-29-2022_15.04.06,0,35362,844,1196,100,3825,0,0,0
11-29-2022_15.04.06,0,36731,845,1196,100,3830,0,0,0
11-29-2022_15.04.06,0,40591,853,1196,100,263,0,0,2806
11-29-2022_15.04.06,0,44700,867,1295,100,517,0,0,2806
11-29-2022_15.04.06,0,48934,886,1295,100,1020,0,0,2806
11-29-2022_15.04.06,0,52046,916,1295,100,1289,0,0,2806
11-29-2022_15.04.06,0,49058,948,1295,100,1797,0,0,2806
11-29-2022_15.04.06,0,50677,990,1295,100,2046,0,0,0
11-29-2022_15.04.06,0,49058,1023,1295,100,2041,0,0,0
11-29-2022_15.04.06,0,48809,1045,1295,100,2041,0,0,0
11-29-2022_15.04.07,0,53416,1052,1295,100,2554,0,0,0
11-29-2022_15.04.07,0,52295,1073,1295,100,3072,0,0,0
11-29-2022_15.04.07,0,52295,1084,1295,100,3067,0,0,2807
11-29-2022_15.04.07,0,52420,1099,1295,100,3321,0,0,2807
11-29-2022_15.04.07,0,52420,1104,1295,100,3321,0,0,2807
11-29-2022_15.04.07,0,53167,1106,1295,100,3326,0,0,2807
11-29-2022_15.04.07,0,53167,1110,1295,100,3570,0,0,0
11-29-2022_15.04.07,0,52793,1112,1295,100,3570,0,0,0
11-29-2022_15.04.07,0,54163,1111,1295,100,3575,0,0,0
11-29-2022_15.04.08,0,50552,1116,1295,100,3580,0,0,0
11-29-2022_15.04.08,0,39595,1098,1295,100,3067,0,0,0
11-29-2022_15.04.08,0,32125,1035,1295,100,9,0,0,2808
11-29-2022_15.04.08,0,28016,929,1295,100,2809,0,0,2808
11-29-2022_15.04.08,0,35113,893,1196,100,3571,0,0,2808
11-29-2022_15.04.08,0,36731,886,1196,100,3840,0,0,2808
11-29-2022_15.04.08,0,34864,882,1196,100,4,0,0,0
11-29-2022_15.04.08,0,34366,872,1295,100,3835,0,0,0
11-29-2022_15.04.08,0,36731,860,1295,100,3830,0,0,0
11-29-2022_15.04.09,0,37852,854,1295,100,9,0,0,0
11-29-2022_15.04.09,0,36109,857,1295,100,9,0,0,0
11-29-2022_15.04.09,0,35984,854,1295,100,3840,0,0,0
11-29-2022_15.04.09,0,36607,850,1196,100,3835,0,0,2809
11-29-2022_15.04.09,0,36358,850,1196,100,3840,0,0,2809
11-29-2022_15.04.09,0,35735,851,1196,100,3840,0,0,2809
11-29-2022_15.04.09,0,36607,848,1196,100,3835,0,0,2809
11-29-2022_15.04.09,0,36731,846,1196,100,3840,0,0,0
11-29-2022_15.04.09,0,36980,846,1295,100,3840,0,0,0
11-29-2022_15.04.09,0,37977,845,1295,100,9,0,0,0
11-29-2022_15.04.10,0,37479,845,1295,100,9,0,0,0
11-29-2022_15.04.10,0,36482,848,1295,100,4,0,0,0
11-29-2022_15.04.10,0,35611,851,1295,100,3840,0,0,0
11-29-2022_15.04.10,0,36233,848,1196,100,3835,0,0,2810
11-29-2022_15.04.10,0,36358,847,1196,100,3835,0,0,2810
11-29-2022_15.04.10,0,32125,862,1196,100,3840,0,0,2810
11-29-2022_15.04.10,0,28016,873,1196,100,3571,0,0,2810
11-29-2022_15.04.10,0,28016,869,1196,100,3063,0,0,0
11-29-2022_15.04.10,0,27518,867,1196,100,2819,0,0,0
11-29-2022_15.04.10,0,27269,864,1196,100,3063,0,0,0
11-29-2022_15.04.10,0,28265,859,1196,100,3063,0,0,0
11-29-2022_15.04.11,0,29012,855,1196,100,3063,0,0,0
11-29-2022_15.04.11,0,27518,858,1196,100,3068,0,0,0
11-29-2022_15.04.11,0,28140,854,1196,100,3063,0,0,2810
11-29-2022_15.04.11,0,28887,851,1196,100,3063,0,0,2810
11-29-2022_15.04.11,0,28389,852,1196,100,3068,0,0,2810
11-29-2022_15.04.11,0,28514,851,1196,100,3068,0,0,2810
11-29-2022_15.04.11,0,28887,850,1196,100,3063,0,0,0
11-29-2022_15.04.11,0,29136,847,1196,100,3068,0,0,0
11-29-2022_15.04.11,0,28140,850,1196,100,3068,0,0,0
11-29-2022_15.04.11,0,27767,851,1196,100,3063,0,0,0
11-29-2022_15.04.12,0,26397,855,1196,100,2819,0,0,0
11-29-2022_15.04.12,0,22911,865,1196,100,2560,0,0,0
11-29-2022_15.04.12,0,21167,868,1196,100,2306,0,0,2811
11-29-2022_15.04.12,0,20918,866,1196,100,2052,0,0,2811
11-29-2022_15.04.12,0,20669,863,1196,100,2047,0,0,2811
11-29-2022_15.04.12,0,19051,865,1196,100,2042,0,0,2811
11-29-2022_15.04.12,0,18802,863,1196,100,2042,0,0,0
11-29-2022_15.04.12,0,18926,860,1196,100,1798,0,0,0
11-29-2022_15.04.12,0,18179,860,1196,100,1793,0,0,0
11-29-2022_15.04.12,0,17806,859,1196,100,1798,0,0,0
11-29-2022_15.04.13,0,18553,855,1196,100,1793,0,0,0
11-29-2022_15.04.13,0,18677,853,1196,100,1793,0,0,0
11-29-2022_15.04.13,0,17557,855,1196,100,1793,0,0,2811
11-29-2022_15.04.13,0,18428,852,1196,100,1798,0,0,2811
11-29-2022_15.04.13,0,18553,850,1196,100,1793,0,0,2811
11-29-2022_15.04.13,0,18055,851,1196,100,1793,0,0,2811
11-29-2022_15.04.13,0,18304,850,1196,100,1798,0,0,0
11-29-2022_15.04.13,0,18677,849,1196,100,1793,0,0,0
11-29-2022_15.04.13,0,18802,847,1196,100,1793,0,0,0
11-29-2022_15.04.13,0,17681,851,1196,100,1793,0,0,0
11-29-2022_15.04.14,0,17930,849,1196,100,1793,0,0,0
11-29-2022_15.04.14,0,18553,847,1196,100,1788,0,0,0
11-29-2022_15.04.14,0,18055,848,1196,100,1793,0,0,2811
11-29-2022_15.04.14,0,18304,848,1196,100,1798,0,0,2811
11-29-2022_15.04.14,0,18802,846,1196,100,1793,0,0,2811
11-29-2022_15.04.14,0,18677,846,1196,100,1793,0,0,2811
11-29-2022_15.04.14,0,17930,849,1196,100,1798,0,0,0
11-29-2022_15.04.14,0,18304,847,1196,100,1793,0,0,0
11-29-2022_15.04.14,0,18677,846,1196,100,1793,0,0,0
11-29-2022_15.04.14,0,18179,847,1196,100,1793,0,0,0
11-29-2022_15.04.15,0,17557,850,1196,100,1798,0,0,0
11-29-2022_15.04.15,0,18055,847,1196,100,1788,0,0,0
11-29-2022_15.04.15,0,18179,847,1196,100,1793,0,0,2812
11-29-2022_15.04.15,0,17557,849,1196,100,1793,0,0,2812
11-29-2022_15.04.15,0,17681,848,1196,100,1793,0,0,2812
11-29-2022_15.04.15,0,18304,846,1196,100,1788,0,0,2812
11-29-2022_15.04.15,0,17308,849,1196,100,1793,0,0,0
11-29-2022_15.04.15,0,17806,847,1196,100,1793,0,0,0
11-29-2022_15.04.15,0,18428,846,1196,100,1788,0,0,0
11-29-2022_15.04.15,0,17930,847,1196,100,1793,0,0,0
11-29-2022_15.04.16,0,17930,847,1196,100,1793,0,0,0
11-29-2022_15.04.16,0,18055,847,1196,100,1793,0,0,0
11-29-2022_15.04.16,0,18304,846,1196,100,1788,0,0,2812
11-29-2022_15.04.16,0,17432,849,1196,100,1793,0,0,2812
11-29-2022_15.04.16,0,17557,848,1196,100,1793,0,0,2812
11-29-2022_15.04.16,0,18304,845,1196,100,1788,0,0,2812
11-29-2022_15.04.16,0,17930,847,1196,100,1793,0,0,0
11-29-2022_15.04.16,0,18179,847,1196,100,1798,0,0,0
11-29-2022_15.04.16,0,18304,846,1196,100,1793,0,0,0
11-29-2022_15.04.16,0,18428,845,1196,100,1793,0,0,0
11-29-2022_15.04.17,0,17681,848,1196,100,1798,0,0,0
11-29-2022_15.04.17,0,17930,847,1196,100,1793,0,0,0
11-29-2022_15.04.17,0,18428,845,1196,100,1793,0,0,2812
11-29-2022_15.04.17,0,18055,847,1196,100,1793,0,0,2812
11-29-2022_15.04.17,0,17930,847,1196,100,1798,0,0,2812
11-29-2022_15.04.17,0,17930,847,1196,100,1793,0,0,2812
11-29-2022_15.04.17,0,18304,846,1196,100,1788,0,0,0
11-29-2022_15.04.17,0,17681,848,1196,100,1793,0,0,0
11-29-2022_15.04.17,0,17681,848,1196,100,1793,0,0,0
11-29-2022_15.04.17,0,18677,844,1196,100,1793,0,0,0
11-29-2022_15.04.18,0,17806,848,1196,100,1798,0,0,0
11-29-2022_15.04.18,0,17930,847,1196,100,1793,0,0,0
11-29-2022_15.04.18,0,18304,846,1196,100,1793,0,0,2813
11-29-2022_15.04.18,0,17930,847,1196,100,1793,0,0,2813
11-29-2022_15.04.18,0,17806,848,1196,100,1793,0,0,2813
11-29-2022_15.04.18,0,18055,847,1196,100,1793,0,0,2813
11-29-2022_15.04.18,0,18553,845,1196,100,1793,0,0,0
11-29-2022_15.04.18,0,17681,848,1196,100,1793,0,0,0
11-29-2022_15.04.18,0,17806,848,1196,100,1793,0,0,0
11-29-2022_15.04.18,0,18179,846,1196,100,1788,0,0,0
11-29-2022_15.04.19,0,17183,850,1196,100,1788,0,0,0
11-29-2022_15.04.19,0,17681,848,1196,100,1793,0,0,0
11-29-2022_15.04.19,0,18179,846,1196,100,1793,0,0,2813
11-29-2022_15.04.19,0,18055,846,1196,100,1793,0,0,2813
11-29-2022_15.04.19,0,17557,848,1196,100,1793,0,0,2813
11-29-2022_15.04.19,0,17681,848,1196,100,1793,0,0,2813
11-29-2022_15.04.19,0,18428,845,1196,100,1788,0,0,0
11-29-2022_15.04.19,0,17308,849,1196,100,1793,0,0,0
11-29-2022_15.04.19,0,18179,846,1196,100,1793,0,0,0
11-29-2022_15.04.19,0,23533,831,1196,100,2052,0,0,0
11-29-2022_15.04.20,0,23160,838,1196,100,2555,0,0,0
11-29-2022_15.04.20,0,22662,839,1196,100,2550,0,0,0
11-29-2022_15.04.20,0,25027,833,1196,100,2306,0,0,2813
11-29-2022_15.04.20,0,19175,854,1196,100,2550,0,0,2813
11-29-2022_15.04.20,0,16934,860,1196,100,1788,0,0,2813
11-29-2022_15.04.20,0,17432,856,1196,100,1793,0,0,2813
11-29-2022_15.04.20,0,20420,844,1196,100,1788,0,0,0
11-29-2022_15.04.20,0,24405,837,1196,100,2296,0,0,0
11-29-2022_15.04.20,0,18553,858,1196,100,2555,0,0,0
11-29-2022_15.04.20,0,17806,855,1196,100,1539,0,0,0
11-29-2022_15.04.21,0,18055,852,1196,100,1793,0,0,0
11-29-2022_15.04.21,0,17557,853,1196,100,1788,0,0,0
11-29-2022_15.04.21,0,17432,853,1196,100,1788,0,0,2814
11-29-2022_15.04.21,0,18055,849,1196,100,1788,0,0,2814
11-29-2022_15.04.21,0,17557,850,1196,100,1788,0,0,2814
11-29-2022_15.04.21,0,17806,850,1196,100,1793,0,0,2814
11-29-2022_15.04.21,0,18179,848,1196,100,1788,0,0,0
11-29-2022_15.04.21,0,18055,847,1196,100,1788,0,0,0
11-29-2022_15.04.21,0,17308,850,1196,100,1788,0,0,0
11-29-2022_15.04.21,0,17432,849,1196,100,1788,0,0,0
11-29-2022_15.04.22,0,17806,847,1196,100,1544,0,0,0
11-29-2022_15.04.22,0,16685,851,1196,100,1544,0,0,0
11-29-2022_15.04.22,0,17681,848,1196,100,1793,0,0,2814
11-29-2022_15.04.22,0,17930,846,1196,100,1788,0,0,2814
11-29-2022_15.04.22,0,17557,848,1196,100,1788,0,0,2814
11-29-2022_15.04.22,0,17183,849,1196,100,1793,0,0,2814
11-29-2022_15.04.22,0,17183,848,1196,100,1788,0,0,0
11-29-2022_15.04.22,0,17930,845,1196,100,1544,0,0,0
11-29-2022_15.04.22,0,17059,849,1196,100,1788,0,0,0
11-29-2022_15.04.22,0,17557,847,1196,100,1793,0,0,0
11-29-2022_15.04.23,0,17930,846,1196,100,1788,0,0,0
11-29-2022_15.04.23,0,17557,847,1196,100,1788,0,0,0
11-29-2022_15.04.23,0,17183,848,1196,100,1793,0,0,2814
11-29-2022_15.04.23,0,17681,846,1196,100,1788,0,0,2814
11-29-2022_15.04.23,0,17806,846,1196,100,1544,0,0,2814
11-29-2022_15.04.23,0,16934,849,1196,100,1788,0,0,2814
11-29-2022_15.04.23,0,17432,847,1196,100,1793,0,0,0
11-29-2022_15.04.23,0,18055,845,1196,100,1788,0,0,0
11-29-2022_15.04.23,0,17432,847,1196,100,1788,0,0,0
11-29-2022_15.04.23,0,17183,848,1196,100,1793,0,0,0
11-29-2022_15.04.24,0,17557,846,1196,100,1544,0,0,0
11-29-2022_15.04.24,0,17681,846,1196,100,1544,0,0,0
11-29-2022_15.04.24,0,17308,847,1196,100,1788,0,0,2814
11-29-2022_15.04.24,0,17557,847,1196,100,1788,0,0,2814
11-29-2022_15.04.24,0,17806,845,1196,100,1788,0,0,2814
11-29-2022_15.04.24,0,16934,849,1196,100,1788,0,0,2814
11-29-2022_15.04.24,0,17308,847,1196,100,1793,0,0,0
11-29-2022_15.04.24,0,17557,846,1196,100,1788,0,0,0
11-29-2022_15.04.24,0,17432,847,1196,100,1544,0,0,0
11-29-2022_15.04.24,0,17308,847,1196,100,1793,0,0,0
11-29-2022_15.04.25,0,17557,847,1196,100,1788,0,0,0
11-29-2022_15.04.25,0,18055,845,1196,100,1788,0,0,0
11-29-2022_15.04.25,0,17183,848,1196,100,1793,0,0,2815
11-29-2022_15.04.25,0,17308,848,1196,100,1793,0,0,2815
11-29-2022_15.04.25,0,17930,845,1196,100,1788,0,0,2815
11-29-2022_15.04.25,0,17059,849,1196,100,1788,0,0,2815
11-29-2022_15.04.25,0,17681,846,1196,100,1788,0,0,0
11-29-2022_15.04.25,0,17930,846,1196,100,1793,0,0,0
11-29-2022_15.04.25,0,17557,847,1196,100,1788,0,0,0
11-29-2022_15.04.25,0,17681,847,1196,100,1788,0,0,0
11-29-2022_15.04.26,0,17557,847,1196,100,1793,0,0,0
11-29-2022_15.04.26,0,17930,846,1196,100,1788,0,0,0
11-29-2022_15.04.26,0,16934,849,1196,100,1788,0,0,2815
11-29-2022_15.04.26,0,17183,848,1196,100,1788,0,0,2815
11-29-2022_15.04.26,0,17806,846,1196,100,1788,0,0,2815
11-29-2022_15.04.26,0,17308,847,1196,100,1788,0,0,2815
11-29-2022_15.04.26,0,17308,847,1196,100,1788,0,0,0
11-29-2022_15.04.26,0,17308,847,1196,100,1788,0,0,0
11-29-2022_15.04.26,0,17681,846,1196,100,1544,0,0,0
11-29-2022_15.04.26,0,16934,849,1196,100,1788,0,0,0
11-29-2022_15.04.27,0,17183,848,1196,100,1788,0,0,0
11-29-2022_15.04.27,0,17930,845,1196,100,1788,0,0,0
11-29-2022_15.04.27,0,17432,847,1196,100,1788,0,0,2815
11-29-2022_15.04.27,0,17432,847,1196,100,1793,0,0,2815
11-29-2022_15.04.27,0,17681,846,1196,100,1788,0,0,2815
11-29-2022_15.04.27,0,17806,845,1196,100,1788,0,0,2815
11-29-2022_15.04.27,0,17308,847,1196,100,1788,0,0,0
11-29-2022_15.04.27,0,17183,848,1196,100,1793,0,0,0
11-29-2022_15.04.27,0,18055,845,1196,100,1788,0,0,0
